commodity,unit,min,max,avg
च्याउ(कन्य),के.जी.,रू १७०.००,रू १९०.००,रू १८०.००
च्याउ(डल्ले),के जी,रू ३५०.००,रू ४००.००,रू ३७५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू ३५०.००,रू ४५०.००,रू ४००.००
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ७०.००,रू १००.००,रू ८३.७५
चुकुन्दर,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
कोइरालो,के.जी.,रू ३००.००,रू ३२०.००,रू ३०६.६७
रातो बन्दा,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
जिरीको साग,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
ग्याठ कोबी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
पार्सले,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
सौफको साग,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
पुदीना,के.जी.,रू ११०.००,रू १२०.००,रू ११५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३२०.००,रू २८५.००
अनार,के.जी.,रू ३५०.००,रू ३८०.००,रू ३६५.००
अंगुर(हरियो),के.जी.,रू २१०.००,रू २३०.००,रू २२०.००
अंगुर(कालो),केजी,रू ३३०.००,रू ३५०.००,रू ३४०.००
सुन्तला(भारतीय),केजी,रू १४०.००,रू १६०.००,रू १५०.००
तरबुजा(हरियो),के.जी.,रू ३५.००,रू ४५.००,रू ४०.००
भुई कटहर,प्रति गोटा,रू १५०.००,रू १६०.००,रू १५५.००
काक्रो(लोकल),के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
काक्रो(हाइब्रीड),के जी,रू २०.००,रू ३०.००,रू २५.००
काक्रो(लोकलक्रस),के.जी.,रू ४५.००,रू ६०.००,रू ५१.६७
रुख कटहर,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ७०.००,रू ९०.००,रू ८०.००
किवि,केजी,रू ३५०.००,रू ४००.००,रू ३७५.००
आभोकाडो,के.जी,रू ६००.००,रू ८००.००,रू ७००.००
अदुवा,के.जी.,रू ८०.००,रू १००.००,रू ८७.५०
खु्र्सानी सुकेको,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ८०.००,रू १००.००,रू ९०.००
खुर्सानी हरियो(बुलेट),के जी,रू ७०.००,रू ८०.००,रू ७५.००
खुर्सानी हरियो(माछे),के जी,रू ८०.००,रू १००.००,रू ९०.००
खुर्सानी हरियो(अकबरे),के जी,रू ३५०.००,रू ३८०.००,रू ३६५.००
भेडे खु्र्सानी,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
लसुन हरियो,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
हरियो धनिया,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
लसुन सुकेको नेपाली,के.जी.,रू १२०.००,रू १४०.००,रू १३०.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
छ्यापी हरियो,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
