commodity,unit,min,max,avg
गोलभेडा ठूलो(भारतीय),केजी,रू ६०.००,रू ७०.००,रू ६५.००
गोलभेडा सानो(लोकल),के.जी.,रू २०.००,रू ३०.००,रू २५.००
गोलभेडा सानो(टनेल),के जी,रू ३५.००,रू ४५.००,रू ४०.००
गोलभेडा सानो(भारतीय),के जी,रू ३०.००,रू ४०.००,रू ३५.००
गोलभेडा सानो(तराई),के जी,रू ३५.००,रू ४०.००,रू ३७.५०
आलु रातो(लाम्चो),के.जी.,रू २४.००,रू २८.००,रू २६.००
आलु रातो(भारतीय),के जी,रू २४.००,रू २६.००,रू २५.००
प्याज सुकेको (भारतीय),के.जी.,रू ३६.००,रू ३८.००,रू ३७.००
गाजर(लोकल),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
गाजर(तराई),केजी,रू ४०.००,रू ५०.००,रू ४५.००
बन्दा(लोकल),के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
बन्दा(तराई),केजी,रू २०.००,रू ३०.००,रू २५.००
बन्दा(नरिवल),केजी,रू २५.००,रू ३५.००,रू ३०.००
काउली स्थानिय,के.जी.,रू २५.००,रू ३०.००,रू २७.५०
स्थानीय काउली(ज्यापु),केजी,रू ४०.००,रू ५०.००,रू ४५.००
काउली तराई,के.जी.,रू २०.००,रू ३०.००,रू २५.००
मूला रातो,के.जी.,रू ३०.००,रू ३५.००,रू ३२.५०
मूला सेतो(लोकल),के.जी.,रू १२.००,रू १६.००,रू १४.००
सेतो मूला(हाइब्रीड),केजी,रू १५.००,रू २०.००,रू १७.५०
भन्टा लाम्चो,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
भन्टा डल्लो,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
मटरकोशा,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
घिउ सिमी(लोकल),के.जी.,रू १००.००,रू १२०.००,रू ११०.००
घिउ सिमी(हाइब्रीड),केजी,रू ९०.००,रू १००.००,रू ९५.००
घिउ सिमी(राजमा),केजी,रू ११०.००,रू १२०.००,रू ११५.००
टाटे सिमी,के.जी.,रू ६०.००,रू ७५.००,रू ६७.५०
तितो करेला,के.जी.,रू १७०.००,रू २००.००,रू १८५.००
लौका,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
घिरौला,के.जी.,रू १३५.००,रू १४५.००,रू १४०.००
फर्सी पाकेको,के.जी.,रू ४५.००,रू ५५.००,रू ५०.००
फर्सी हरियो(लाम्चो),के.जी.,रू १५.००,रू २५.००,रू २०.००
हरियो फर्सी(डल्लो),केजी,रू १५.००,रू २५.००,रू २०.००
सलगम,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
भिण्डी,के.जी.,रू १००.००,रू ११०.००,रू १०५.००
सखरखण्ड,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
बरेला,के.जी.,रू ६०.००,रू ७५.००,रू ६७.५०
पिंडालू,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
स्कूस,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
रायो साग,के.जी.,रू १५.००,रू ३०.००,रू २२.५०
पालूगो साग,के.जी.,रू २०.००,रू ४०.००,रू ३०.००
चमसूरको साग,के.जी.,रू २०.००,रू ३०.००,रू २५.००
तोरीको साग,के.जी.,रू १५.००,रू २५.००,रू २०.००
मेथीको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
प्याज हरियो,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
बकूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
तरुल,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
च्याउ(कन्य),के.जी.,रू ८०.००,रू १००.००,रू ९०.००
च्याउ(डल्ले),के जी,रू ३५०.००,रू ३८०.००,रू ३६५.००
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ब्रोकाउली,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
चुकुन्दर,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
सजिवन,के.जी.,रू २५०.००,रू २८०.००,रू २६५.००
रातो बन्दा,के.जी.,रू ७०.००,रू १००.००,रू ८५.००
जिरीको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
ग्याठ कोबी,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सेलरी,के.जी.,रू १५०.००,रू १८०.००,रू १६५.००
पार्सले,के.जी.,रू ३५०.००,रू ४००.००,रू ३७५.००
सौफको साग,के.जी.,रू ३०.००,रू ४०.००,रू ३५.००
पुदीना,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
रुख टमाटर,केजी,रू २४०.००,रू २६०.००,रू २५०.००
स्याउ(झोले),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३२०.००,रू ३००.००
केरा(नेपाली),दर्जन,रू १७०.००,रू १९०.००,रू १८०.००
कागती,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
अनार,के.जी.,रू २९०.००,रू ३३०.००,रू ३१०.००
अंगुर(हरियो),के.जी.,रू २००.००,रू २५०.००,रू २२५.००
अंगुर(कालो),केजी,रू ३५०.००,रू ४००.००,रू ३७५.००
सुन्तला(नेपाली),के.जी.,रू १४०.००,रू १८०.००,रू १६०.००
तरबुजा(हरियो),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मौसम,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
जुनार,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
भुई कटहर,प्रति गोटा,रू १३०.००,रू १४०.००,रू १३५.००
काक्रो(लोकल),के.जी.,रू १३०.००,रू १६०.००,रू १४५.००
काक्रो(हाइब्रीड),के जी,रू ५०.००,रू ६०.००,रू ५५.००
रुख कटहर,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
निबुवा,के.जी.,रू ५५.००,रू ६५.००,रू ६०.००
नासपाती(चाइनिज),केजी,रू २२०.००,रू २५०.००,रू २३५.००
मेवा(नेपाली),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),केजी,रू ९०.००,रू ११०.००,रू १००.००
लप्सी,के.जी.,रू ११०.००,रू १३०.००,रू १२०.००
किनु,के.जी.,रू १००.००,रू १३०.००,रू ११५.००
स्ट्रबेरी भुईऐसेलु,के.जी.,रू ४५०.००,रू ५५०.००,रू ५००.००
किवि,केजी,रू २३०.००,रू २६०.००,रू २४५.००
आभोकाडो,के.जी,रू २५०.००,रू ३५०.००,रू ३००.००
अमला,के.जी,रू ९०.००,रू १००.००,रू ९५.००
अदुवा,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
खु्र्सानी सुकेको,के.जी.,रू ३६०.००,रू ४२०.००,रू ३९०.००
खुर्सानी हरियो(लाम्चो),के जी,रू १६०.००,रू १८०.००,रू १७०.००
खुर्सानी हरियो(बुलेट),के जी,रू १५०.००,रू १६०.००,रू १५५.००
खुर्सानी हरियो(माछे),के जी,रू ६०.००,रू ७०.००,रू ६५.००
खुर्सानी हरियो(अकबरे),के जी,रू ४५०.००,रू ५५०.००,रू ५००.००
भेडे खु्र्सानी,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
लसुन हरियो,के.जी.,रू ५०.००,रू ७०.००,रू ६०.००
हरियो धनिया,के.जी.,रू ३०.००,रू ५०.००,रू ४०.००
लसुन सुकेको चाइनिज,के.जी.,रू २२०.००,रू २५०.००,रू २३५.००
छ्यापी सुकेको,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
छ्यापी हरियो,के.जी.,रू १४०.००,रू १६०.००,रू १५०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २६०.००,रू २८०.००,रू २७०.००
ताजा माछा(छडी),के जी,रू २३०.००,रू २५०.००,रू २४०.००
