commodity,unit,min,max,avg
जुनार,के.जी.,रू २७०.००,रू ३००.००,रू २८५.००
भुई कटहर,प्रति गोटा,रू १८०.००,रू २००.००,रू १९०.००
काक्रो(लोकल),के.जी.,रू ५०.००,रू ७०.००,रू ५९.१७
काक्रो(हाइब्रीड),के जी,रू २०.००,रू ३०.००,रू २५.००
काक्रो(लोकलक्रस),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रुख कटहर,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
नासपाती(लोकल),के.जी.,रू १००.००,रू ११०.००,रू १०५.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू १००.००,रू १२०.००,रू ११०.००
नरिवल(काँचो),के जी,रू ६०.००,रू ८०.००,रू ७०.००
नरिवल(हरियो),के जी,रू १५०.००,रू १७०.००,रू १६०.००
अदुवा,के.जी.,रू २००.००,रू २३०.००,रू २१०.००
खु्र्सानी सुकेको,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ५०.००,रू ६०.००,रू ५५.००
खुर्सानी हरियो(बुलेट),के जी,रू ४०.००,रू ६०.००,रू ५०.००
खुर्सानी हरियो(माछे),के जी,रू ४०.००,रू ५०.००,रू ४३.७५
खुर्सानी हरियो(अकबरे),के जी,रू १५०.००,रू २५०.००,रू २००.००
भेडे खु्र्सानी,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
लसुन हरियो,के.जी.,रू ८०.००,रू १००.००,रू ९०.००
हरियो धनिया,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २३०.००,रू २१२.५०
लसुन सुकेको नेपाली,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
छ्यापी सुकेको,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २८०.००,रू ३००.००,रू २९०.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
