commodity,unit,min,max,avg
न्यूरो,के.जी.,रू ७०.००,रू ८०.००,रू ७५.००
ब्रोकाउली,के.जी.,रू ७०.००,रू १००.००,रू ८५.००
चुकुन्दर,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
सजिवन,के.जी.,रू १००.००,रू १२०.००,रू ११०.००
रातो बन्दा,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
जिरीको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
सेलरी,के.जी.,रू १२०.००,रू १३०.००,रू १२५.००
पार्सले,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
सौफको साग,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
पुदीना,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
गान्टे मूला,के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
इमली,के.जी.,रू १७०.००,रू १८०.००,रू १७५.००
तामा,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
तोफु,के.जी.,रू १३०.००,रू १५०.००,रू १४०.००
गुन्दुक,के.जी.,रू २००.००,रू ३००.००,रू २५०.००
स्याउ(झोले),के.जी.,रू २००.००,रू २३०.००,रू २१५.००
स्याउ(फूजी),के जी,रू २५०.००,रू ३००.००,रू २७५.००
केरा(नेपाली),दर्जन,रू १५०.००,रू २००.००,रू १७५.००
केरा(मालभोग),दर्जन,रू २००.००,रू २२०.००,रू २१०.००
कागती,के.जी.,रू २६०.००,रू २८०.००,रू २७०.००
अनार,के.जी.,रू ४००.००,रू ४५०.००,रू ४२५.००
आँप(दसहरी),केजी,रू २२०.००,रू २५०.००,रू २३५.००
अंगुर(हरियो),के.जी.,रू ३००.००,रू ३२०.००,रू ३१०.००
तरबुजा(हरियो),के.जी.,रू २८.००,रू ३८.००,रू ३३.००
भुई कटहर,प्रति गोटा,रू २१०.००,रू २३०.००,रू २२०.००
काक्रो(लोकल),के.जी.,रू ४०.००,रू ६०.००,रू ५०.००
काक्रो(हाइब्रीड),के जी,रू २०.००,रू ३०.००,रू २५.००
काक्रो(लोकलक्रस),के.जी.,रू ३५.००,रू ५०.००,रू ४२.५०
रुख कटहर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
मेवा(नेपाली),के.जी.,रू ७०.००,रू ९०.००,रू ८०.००
मेवा(भारतीय),केजी,रू ९०.००,रू १००.००,रू ९५.००
आभोकाडो,के.जी,रू ७००.००,रू ८००.००,रू ७५०.००
अदुवा,के.जी.,रू १५०.००,रू १८०.००,रू १६५.००
खु्र्सानी सुकेको,के.जी.,रू ३८०.००,रू ४३०.००,रू ४०५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ८०.००,रू १००.००,रू ९०.००
खुर्सानी हरियो(बुलेट),के जी,रू ७०.००,रू ९०.००,रू ८२.५०
खुर्सानी हरियो(माछे),के जी,रू ६०.००,रू ७०.००,रू ६५.००
भेडे खु्र्सानी,के.जी.,रू ६०.००,रू ८०.००,रू ७०.००
लसुन हरियो,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
हरियो धनिया,के.जी.,रू ७०.००,रू १२०.००,रू ९५.००
लसुन सुकेको चाइनिज,के.जी.,रू १७०.००,रू १९०.००,रू १८०.००
लसुन सुकेको नेपाली,के.जी.,रू ९०.००,रू १२०.००,रू १०५.००
छ्यापी सुकेको,के.जी.,रू १००.००,रू १४०.००,रू १२०.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३३०.००,रू ३२५.००
ताजा माछा(बचुवा),के जी,रू ३००.००,रू ३१०.००,रू ३०५.००
ताजा माछा(छडी),के जी,रू २५०.००,रू २६०.००,रू २५५.००
