commodity,unit,min,max,avg
राजा च्याउ,के.जी.,रू २८०.००,रू ३००.००,रू २९०.००
सिताके च्याउ,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
कुरीलो,के.जी.,रू २५०.००,रू ३००.००,रू २७५.००
न्यूरो,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
ब्रोकाउली,के.जी.,रू ९०.००,रू १००.००,रू ९५.००
चुकुन्दर,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
रातो बन्दा,के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
जिरीको साग,के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
सेलरी,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
पार्सले,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
सौफको साग,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
पुदीना,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
गान्टे मूला,के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
इमली,के.जी.,रू १६०.००,रू १८०.००,रू १७०.००
तामा,के.जी.,रू १४०.००,रू १५०.००,रू १४५.००
तोफु,के.जी.,रू १५०.००,रू १६०.००,रू १५५.००
गुन्दुक,के.जी.,रू ३००.००,रू ३५०.००,रू ३२५.००
स्याउ(फूजी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
केरा(नेपाली),दर्जन,रू २००.००,रू २५०.००,रू २२५.००
केरा(मालभोग),दर्जन,रू १८०.००,रू २००.००,रू १९०.००
कागती,के.जी.,रू १४०.००,रू १७०.००,रू १५५.००
अनार,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
आँप(मालदह),के.जी.,रू १४०.००,रू १५०.००,रू १४५.००
आँप(दसहरी),केजी,रू १५०.००,रू १६०.००,रू १५५.००
तरबुजा(हरियो),के.जी.,रू ६०.००,रू ७०.००,रू ६५.००
जुनार,के.जी.,रू २७०.००,रू ३००.००,रू २८५.००
भुई कटहर,प्रति गोटा,रू १८०.००,रू २००.००,रू १९०.००
काक्रो(लोकल),के.जी.,रू ६०.००,रू ८०.००,रू ६८.७५
काक्रो(हाइब्रीड),के जी,रू २०.००,रू ३०.००,रू २५.००
काक्रो(लोकलक्रस),के.जी.,रू ५०.००,रू ६०.००,रू ५५.००
रुख कटहर,के.जी.,रू ४०.००,रू ५०.००,रू ४५.००
मेवा(नेपाली),के.जी.,रू ८०.००,रू ९०.००,रू ८५.००
मेवा(भारतीय),केजी,रू १००.००,रू १२०.००,रू ११०.००
नरिवल(काँचो),के जी,रू ६०.००,रू ७०.००,रू ६५.००
नरिवल(हरियो),के जी,रू १५०.००,रू १७०.००,रू १६०.००
अदुवा,के.जी.,रू १५०.००,रू २००.००,रू १७५.००
खु्र्सानी सुकेको,के.जी.,रू ४५०.००,रू ५००.००,रू ४७५.००
खुर्सानी हरियो(लाम्चो),के जी,रू ३०.००,रू ५०.००,रू ४०.००
खुर्सानी हरियो(बुलेट),के जी,रू ३०.००,रू ४०.००,रू ३३.३३
खुर्सानी हरियो(माछे),के जी,रू ४०.००,रू ५०.००,रू ४३.७५
खुर्सानी हरियो(अकबरे),के जी,रू २००.००,रू २५०.००,रू २१६.६७
भेडे खु्र्सानी,के.जी.,रू ६०.००,रू ७०.००,रू ६३.३३
लसुन हरियो,के.जी.,रू ९०.००,रू १००.००,रू ९६.६७
हरियो धनिया,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
लसुन सुकेको चाइनिज,के.जी.,रू २००.००,रू २२०.००,रू २१०.००
लसुन सुकेको नेपाली,के.जी.,रू १५०.००,रू १८०.००,रू १६५.००
छ्यापी सुकेको,के.जी.,रू १८०.००,रू २००.००,रू १९०.००
माछा सुकेको,के.जी.,रू ८००.००,"रू १,०००.००",रू ९००.००
ताजा माछा(रहु),के जी,रू ३२०.००,रू ३४०.००,रू ३३०.००
ताजा माछा(बचुवा),के जी,रू २८०.००,रू ३००.००,रू २९०.००
ताजा माछा(छडी),के जी,रू २८०.००,रू ३००.००,रू २९०.००
